x|y|class|filename|fullpath
20.74235|16.65608|DOZOZIN-2_318502_ST-DOZOZIN-2|image_000810.jpg|DATASET\pill-aluminium\DOZOZIN-2_318502_ST-DOZOZIN-2\image_000810.jpg
21.52689|17.13314|DOZOZIN-2_318502_ST-DOZOZIN-2|image_000811.jpg|DATASET\pill-aluminium\DOZOZIN-2_318502_ST-DOZOZIN-2\image_000811.jpg
20.67044|16.71947|DOZOZIN-2_318502_ST-DOZOZIN-2|image_000812.jpg|DATASET\pill-aluminium\DOZOZIN-2_318502_ST-DOZOZIN-2\image_000812.jpg
21.55847|16.95873|DOZOZIN-2_318502_ST-DOZOZIN-2|image_000813.jpg|DATASET\pill-aluminium\DOZOZIN-2_318502_ST-DOZOZIN-2\image_000813.jpg
20.83871|16.75198|DOZOZIN-2_318502_ST-DOZOZIN-2|image_000814.jpg|DATASET\pill-aluminium\DOZOZIN-2_318502_ST-DOZOZIN-2\image_000814.jpg
21.52548|17.20687|DOZOZIN-2_318502_ST-DOZOZIN-2|image_000815.jpg|DATASET\pill-aluminium\DOZOZIN-2_318502_ST-DOZOZIN-2\image_000815.jpg
-30.38928|-28.60808|ETHAM-500_322918_WT-ETHAM-500|image_000303.jpg|DATASET\pill-aluminium\ETHAM-500_322918_WT-ETHAM-500\image_000303.jpg
-30.91236|-29.01474|ETHAM-500_322918_WT-ETHAM-500|image_000304.jpg|DATASET\pill-aluminium\ETHAM-500_322918_WT-ETHAM-500\image_000304.jpg
-30.21308|-28.59793|ETHAM-500_322918_WT-ETHAM-500|image_000305.jpg|DATASET\pill-aluminium\ETHAM-500_322918_WT-ETHAM-500\image_000305.jpg
-30.81638|-29.22883|ETHAM-500_322918_WT-ETHAM-500|image_000306.jpg|DATASET\pill-aluminium\ETHAM-500_322918_WT-ETHAM-500\image_000306.jpg
-30.57989|-28.73164|ETHAM-500_322918_WT-ETHAM-500|image_000307.jpg|DATASET\pill-aluminium\ETHAM-500_322918_WT-ETHAM-500\image_000307.jpg
-30.94051|-29.22053|ETHAM-500_322918_WT-ETHAM-500|image_000308.jpg|DATASET\pill-aluminium\ETHAM-500_322918_WT-ETHAM-500\image_000308.jpg
-30.38193|-28.61872|ETHAM-500_322918_WT-ETHAM-500|image_000309.jpg|DATASET\pill-aluminium\ETHAM-500_322918_WT-ETHAM-500\image_000309.jpg
-30.80861|-29.29395|ETHAM-500_322918_WT-ETHAM-500|image_000310.jpg|DATASET\pill-aluminium\ETHAM-500_322918_WT-ETHAM-500\image_000310.jpg
19.76946|-26.23391|EURYTHMIC-200_1246262_1C 3-64|image_000720.jpg|DATASET\pill-aluminium\EURYTHMIC-200_1246262_1C 3-64\image_000720.jpg
20.55075|-26.13500|EURYTHMIC-200_1246262_1C 3-64|image_000721.jpg|DATASET\pill-aluminium\EURYTHMIC-200_1246262_1C 3-64\image_000721.jpg
19.80344|-25.88986|EURYTHMIC-200_1246262_1C 3-64|image_000722.jpg|DATASET\pill-aluminium\EURYTHMIC-200_1246262_1C 3-64\image_000722.jpg
20.48353|-25.85872|EURYTHMIC-200_1246262_1C 3-64|image_000723.jpg|DATASET\pill-aluminium\EURYTHMIC-200_1246262_1C 3-64\image_000723.jpg
19.83214|-26.37616|EURYTHMIC-200_1246262_1C 3-64|image_000724.jpg|DATASET\pill-aluminium\EURYTHMIC-200_1246262_1C 3-64\image_000724.jpg
20.60468|-26.16428|EURYTHMIC-200_1246262_1C 3-64|image_000725.jpg|DATASET\pill-aluminium\EURYTHMIC-200_1246262_1C 3-64\image_000725.jpg
19.72820|-26.08642|EURYTHMIC-200_1246262_1C 3-64|image_000726.jpg|DATASET\pill-aluminium\EURYTHMIC-200_1246262_1C 3-64\image_000726.jpg
20.47050|-25.94734|EURYTHMIC-200_1246262_1C 3-64|image_000727.jpg|DATASET\pill-aluminium\EURYTHMIC-200_1246262_1C 3-64\image_000727.jpg
32.96712|-18.58582|FALBEN_666691_WT-FALBEN|image_000476.jpg|DATASET\pill-aluminium\FALBEN_666691_WT-FALBEN\image_000476.jpg
32.22988|-19.34286|FALBEN_666691_WT-FALBEN|image_000477.jpg|DATASET\pill-aluminium\FALBEN_666691_WT-FALBEN\image_000477.jpg
32.76209|-18.83143|FALBEN_666691_WT-FALBEN|image_000478.jpg|DATASET\pill-aluminium\FALBEN_666691_WT-FALBEN\image_000478.jpg
32.17368|-19.30569|FALBEN_666691_WT-FALBEN|image_000479.jpg|DATASET\pill-aluminium\FALBEN_666691_WT-FALBEN\image_000479.jpg
32.99302|-18.61212|FALBEN_666691_WT-FALBEN|image_000480.jpg|DATASET\pill-aluminium\FALBEN_666691_WT-FALBEN\image_000480.jpg
32.40969|-19.33445|FALBEN_666691_WT-FALBEN|image_000481.jpg|DATASET\pill-aluminium\FALBEN_666691_WT-FALBEN\image_000481.jpg
32.79011|-18.75043|FALBEN_666691_WT-FALBEN|image_000482.jpg|DATASET\pill-aluminium\FALBEN_666691_WT-FALBEN\image_000482.jpg
32.48400|-19.42464|FALBEN_666691_WT-FALBEN|image_000483.jpg|DATASET\pill-aluminium\FALBEN_666691_WT-FALBEN\image_000483.jpg
-0.99633|15.35258|FAMOSTAR-40_103838_ST-FAMOSTAR-40|image_000528.jpg|DATASET\pill-aluminium\FAMOSTAR-40_103838_ST-FAMOSTAR-40\image_000528.jpg
-0.77421|15.62300|FAMOSTAR-40_103838_ST-FAMOSTAR-40|image_000529.jpg|DATASET\pill-aluminium\FAMOSTAR-40_103838_ST-FAMOSTAR-40\image_000529.jpg
-0.74783|14.88407|FAMOSTAR-40_103838_ST-FAMOSTAR-40|image_000530.jpg|DATASET\pill-aluminium\FAMOSTAR-40_103838_ST-FAMOSTAR-40\image_000530.jpg
-0.58216|15.43474|FAMOSTAR-40_103838_ST-FAMOSTAR-40|image_000531.jpg|DATASET\pill-aluminium\FAMOSTAR-40_103838_ST-FAMOSTAR-40\image_000531.jpg
-0.58612|15.11929|FAMOSTAR-40_103838_ST-FAMOSTAR-40|image_000532.jpg|DATASET\pill-aluminium\FAMOSTAR-40_103838_ST-FAMOSTAR-40\image_000532.jpg
-0.45119|15.57362|FAMOSTAR-40_103838_ST-FAMOSTAR-40|image_000533.jpg|DATASET\pill-aluminium\FAMOSTAR-40_103838_ST-FAMOSTAR-40\image_000533.jpg
-0.69056|14.92476|FAMOSTAR-40_103838_ST-FAMOSTAR-40|image_000534.jpg|DATASET\pill-aluminium\FAMOSTAR-40_103838_ST-FAMOSTAR-40\image_000534.jpg
-0.49488|15.78985|FAMOSTAR-40_103838_ST-FAMOSTAR-40|image_000535.jpg|DATASET\pill-aluminium\FAMOSTAR-40_103838_ST-FAMOSTAR-40\image_000535.jpg
30.78848|7.51359|FEBRATE-100_115372_1A 420-47|image_000584.jpg|DATASET\pill-aluminium\FEBRATE-100_115372_1A 420-47\image_000584.jpg
31.48345|7.29889|FEBRATE-100_115372_1A 420-47|image_000585.jpg|DATASET\pill-aluminium\FEBRATE-100_115372_1A 420-47\image_000585.jpg
30.62339|7.55920|FEBRATE-100_115372_1A 420-47|image_000586.jpg|DATASET\pill-aluminium\FEBRATE-100_115372_1A 420-47\image_000586.jpg
31.26879|7.53594|FEBRATE-100_115372_1A 420-47|image_000587.jpg|DATASET\pill-aluminium\FEBRATE-100_115372_1A 420-47\image_000587.jpg
30.56395|7.70048|FEBRATE-100_115372_1A 420-47|image_000588.jpg|DATASET\pill-aluminium\FEBRATE-100_115372_1A 420-47\image_000588.jpg
31.50104|7.27925|FEBRATE-100_115372_1A 420-47|image_000589.jpg|DATASET\pill-aluminium\FEBRATE-100_115372_1A 420-47\image_000589.jpg
30.78634|7.70559|FEBRATE-100_115372_1A 420-47|image_000590.jpg|DATASET\pill-aluminium\FEBRATE-100_115372_1A 420-47\image_000590.jpg
31.41570|7.51335|FEBRATE-100_115372_1A 420-47|image_000591.jpg|DATASET\pill-aluminium\FEBRATE-100_115372_1A 420-47\image_000591.jpg
38.49471|-14.77072|FINAS_1122554_1A 22-61(NG)|image_000696.jpg|DATASET\pill-aluminium\FINAS_1122554_1A 22-61(NG)\image_000696.jpg
38.92509|-15.49575|FINAS_1122554_1A 22-61(NG)|image_000697.jpg|DATASET\pill-aluminium\FINAS_1122554_1A 22-61(NG)\image_000697.jpg
38.35364|-14.73576|FINAS_1122554_1A 22-61(NG)|image_000698.jpg|DATASET\pill-aluminium\FINAS_1122554_1A 22-61(NG)\image_000698.jpg
39.02565|-15.28177|FINAS_1122554_1A 22-61(NG)|image_000699.jpg|DATASET\pill-aluminium\FINAS_1122554_1A 22-61(NG)\image_000699.jpg
38.50654|-14.82868|FINAS_1122554_1A 22-61(NG)|image_000700.jpg|DATASET\pill-aluminium\FINAS_1122554_1A 22-61(NG)\image_000700.jpg
39.17920|-15.64953|FINAS_1122554_1A 22-61(NG)|image_000701.jpg|DATASET\pill-aluminium\FINAS_1122554_1A 22-61(NG)\image_000701.jpg
38.59072|-14.94949|FINAS_1122554_1A 22-61(NG)|image_000702.jpg|DATASET\pill-aluminium\FINAS_1122554_1A 22-61(NG)\image_000702.jpg
39.22433|-15.48605|FINAS_1122554_1A 22-61(NG)|image_000703.jpg|DATASET\pill-aluminium\FINAS_1122554_1A 22-61(NG)\image_000703.jpg
-28.00051|0.72290|FOLIC ACID_715692_1A 441-39|image_000035.jpg|DATASET\pill-aluminium\FOLIC ACID_715692_1A 441-39\image_000035.jpg
-28.40191|0.24783|FOLIC ACID_715692_1A 441-39|image_000036.jpg|DATASET\pill-aluminium\FOLIC ACID_715692_1A 441-39\image_000036.jpg
-27.88438|0.31148|FOLIC ACID_715692_1A 441-39|image_000037.jpg|DATASET\pill-aluminium\FOLIC ACID_715692_1A 441-39\image_000037.jpg
-28.52721|0.34189|FOLIC ACID_715692_1A 441-39|image_000038.jpg|DATASET\pill-aluminium\FOLIC ACID_715692_1A 441-39\image_000038.jpg
-27.91214|0.69835|FOLIC ACID_715692_1A 441-39|image_000039.jpg|DATASET\pill-aluminium\FOLIC ACID_715692_1A 441-39\image_000039.jpg
-28.38277|0.30254|FOLIC ACID_715692_1A 441-39|image_000040.jpg|DATASET\pill-aluminium\FOLIC ACID_715692_1A 441-39\image_000040.jpg
-27.79688|0.61104|FOLIC ACID_715692_1A 441-39|image_000041.jpg|DATASET\pill-aluminium\FOLIC ACID_715692_1A 441-39\image_000041.jpg
-28.52664|0.37422|FOLIC ACID_715692_1A 441-39|image_000042.jpg|DATASET\pill-aluminium\FOLIC ACID_715692_1A 441-39\image_000042.jpg
6.31112|42.71370|FULOX_332117_1A 49-38|image_000604.jpg|DATASET\pill-aluminium\FULOX_332117_1A 49-38\image_000604.jpg
5.74452|43.17929|FULOX_332117_1A 49-38|image_000605.jpg|DATASET\pill-aluminium\FULOX_332117_1A 49-38\image_000605.jpg
6.52890|42.48894|FULOX_332117_1A 49-38|image_000606.jpg|DATASET\pill-aluminium\FULOX_332117_1A 49-38\image_000606.jpg
5.71165|43.38304|FULOX_332117_1A 49-38|image_000607.jpg|DATASET\pill-aluminium\FULOX_332117_1A 49-38\image_000607.jpg
6.41873|42.70447|FULOX_332117_1A 49-38|image_000608.jpg|DATASET\pill-aluminium\FULOX_332117_1A 49-38\image_000608.jpg
5.78011|43.39975|FULOX_332117_1A 49-38|image_000609.jpg|DATASET\pill-aluminium\FULOX_332117_1A 49-38\image_000609.jpg
6.63933|42.89436|FULOX_332117_1A 49-38|image_000610.jpg|DATASET\pill-aluminium\FULOX_332117_1A 49-38\image_000610.jpg
5.53777|43.14546|FULOX_332117_1A 49-38|image_000611.jpg|DATASET\pill-aluminium\FULOX_332117_1A 49-38\image_000611.jpg
20.39853|-17.98216|FUNA_332234_1A 10-42(NG)|image_000760.jpg|DATASET\pill-aluminium\FUNA_332234_1A 10-42(NG)\image_000760.jpg
20.94411|-17.35398|FUNA_332234_1A 10-42(NG)|image_000761.jpg|DATASET\pill-aluminium\FUNA_332234_1A 10-42(NG)\image_000761.jpg
20.58549|-17.25066|FUNA_332234_1A 10-42(NG)|image_000762.jpg|DATASET\pill-aluminium\FUNA_332234_1A 10-42(NG)\image_000762.jpg
20.90198|-17.47706|FUNA_332234_1A 10-42(NG)|image_000763.jpg|DATASET\pill-aluminium\FUNA_332234_1A 10-42(NG)\image_000763.jpg
20.48458|-17.94147|FUNA_332234_1A 10-42(NG)|image_000764.jpg|DATASET\pill-aluminium\FUNA_332234_1A 10-42(NG)\image_000764.jpg
21.09869|-17.75683|FUNA_332234_1A 10-42(NG)|image_000765.jpg|DATASET\pill-aluminium\FUNA_332234_1A 10-42(NG)\image_000765.jpg
20.58966|-17.22661|FUNA_332234_1A 10-42(NG)|image_000766.jpg|DATASET\pill-aluminium\FUNA_332234_1A 10-42(NG)\image_000766.jpg
20.94479|-17.37973|FUNA_332234_1A 10-42(NG)|image_000767.jpg|DATASET\pill-aluminium\FUNA_332234_1A 10-42(NG)\image_000767.jpg
-13.39217|-33.67379|FURIDE_332730_WT-FURIDE|image_000254.jpg|DATASET\pill-aluminium\FURIDE_332730_WT-FURIDE\image_000254.jpg
-14.25386|-33.46095|FURIDE_332730_WT-FURIDE|image_000255.jpg|DATASET\pill-aluminium\FURIDE_332730_WT-FURIDE\image_000255.jpg
-13.19129|-33.70316|FURIDE_332730_WT-FURIDE|image_000256.jpg|DATASET\pill-aluminium\FURIDE_332730_WT-FURIDE\image_000256.jpg
-14.22365|-33.47227|FURIDE_332730_WT-FURIDE|image_000257.jpg|DATASET\pill-aluminium\FURIDE_332730_WT-FURIDE\image_000257.jpg
-13.49811|-33.64678|FURIDE_332730_WT-FURIDE|image_000258.jpg|DATASET\pill-aluminium\FURIDE_332730_WT-FURIDE\image_000258.jpg
-14.24385|-33.48357|FURIDE_332730_WT-FURIDE|image_000259.jpg|DATASET\pill-aluminium\FURIDE_332730_WT-FURIDE\image_000259.jpg
-13.38422|-33.66073|FURIDE_332730_WT-FURIDE|image_000260.jpg|DATASET\pill-aluminium\FURIDE_332730_WT-FURIDE\image_000260.jpg
-14.22673|-33.47261|FURIDE_332730_WT-FURIDE|image_000261.jpg|DATASET\pill-aluminium\FURIDE_332730_WT-FURIDE\image_000261.jpg
25.74754|-0.36829|FUROSIC_333084_1A 183-39|image_000676.jpg|DATASET\pill-aluminium\FUROSIC_333084_1A 183-39\image_000676.jpg
26.06574|-1.13943|FUROSIC_333084_1A 183-39|image_000677.jpg|DATASET\pill-aluminium\FUROSIC_333084_1A 183-39\image_000677.jpg
25.83088|-0.01892|FUROSIC_333084_1A 183-39|image_000678.jpg|DATASET\pill-aluminium\FUROSIC_333084_1A 183-39\image_000678.jpg
26.11044|-1.18468|FUROSIC_333084_1A 183-39|image_000679.jpg|DATASET\pill-aluminium\FUROSIC_333084_1A 183-39\image_000679.jpg
25.83975|-0.34183|FUROSIC_333084_1A 183-39|image_000680.jpg|DATASET\pill-aluminium\FUROSIC_333084_1A 183-39\image_000680.jpg
26.10193|-1.12012|FUROSIC_333084_1A 183-39|image_000681.jpg|DATASET\pill-aluminium\FUROSIC_333084_1A 183-39\image_000681.jpg
25.79770|0.06177|FUROSIC_333084_1A 183-39|image_000682.jpg|DATASET\pill-aluminium\FUROSIC_333084_1A 183-39\image_000682.jpg
26.09412|-1.07084|FUROSIC_333084_1A 183-39|image_000683.jpg|DATASET\pill-aluminium\FUROSIC_333084_1A 183-39\image_000683.jpg
-4.21018|26.11692|GABAPENTIN GPO 100_1140467_ST-GABAPENTIN-GPO-100|image_000043.jpg|DATASET\pill-aluminium\GABAPENTIN GPO 100_1140467_ST-GABAPENTIN-GPO-100\image_000043.jpg
-5.08586|26.00976|GABAPENTIN GPO 100_1140467_ST-GABAPENTIN-GPO-100|image_000044.jpg|DATASET\pill-aluminium\GABAPENTIN GPO 100_1140467_ST-GABAPENTIN-GPO-100\image_000044.jpg
-4.19706|26.17776|GABAPENTIN GPO 100_1140467_ST-GABAPENTIN-GPO-100|image_000045.jpg|DATASET\pill-aluminium\GABAPENTIN GPO 100_1140467_ST-GABAPENTIN-GPO-100\image_000045.jpg
-5.19323|25.91733|GABAPENTIN GPO 100_1140467_ST-GABAPENTIN-GPO-100|image_000046.jpg|DATASET\pill-aluminium\GABAPENTIN GPO 100_1140467_ST-GABAPENTIN-GPO-100\image_000046.jpg
-4.40123|26.12462|GABAPENTIN GPO 100_1140467_ST-GABAPENTIN-GPO-100|image_000047.jpg|DATASET\pill-aluminium\GABAPENTIN GPO 100_1140467_ST-GABAPENTIN-GPO-100\image_000047.jpg
-5.02606|25.87709|GABAPENTIN GPO 100_1140467_ST-GABAPENTIN-GPO-100|image_000048.jpg|DATASET\pill-aluminium\GABAPENTIN GPO 100_1140467_ST-GABAPENTIN-GPO-100\image_000048.jpg
-4.42078|26.23658|GABAPENTIN GPO 100_1140467_ST-GABAPENTIN-GPO-100|image_000049.jpg|DATASET\pill-aluminium\GABAPENTIN GPO 100_1140467_ST-GABAPENTIN-GPO-100\image_000049.jpg
-5.41281|25.75092|GABAPENTIN GPO 100_1140467_ST-GABAPENTIN-GPO-100|image_000050.jpg|DATASET\pill-aluminium\GABAPENTIN GPO 100_1140467_ST-GABAPENTIN-GPO-100\image_000050.jpg
25.60617|13.00124|GABAPENTIN GPO_1140507_ST-GABAPENTIN|image_000628.jpg|DATASET\pill-aluminium\GABAPENTIN GPO_1140507_ST-GABAPENTIN\image_000628.jpg
25.84321|13.43433|GABAPENTIN GPO_1140507_ST-GABAPENTIN|image_000629.jpg|DATASET\pill-aluminium\GABAPENTIN GPO_1140507_ST-GABAPENTIN\image_000629.jpg
25.32167|13.15188|GABAPENTIN GPO_1140507_ST-GABAPENTIN|image_000630.jpg|DATASET\pill-aluminium\GABAPENTIN GPO_1140507_ST-GABAPENTIN\image_000630.jpg
25.66515|13.66255|GABAPENTIN GPO_1140507_ST-GABAPENTIN|image_000631.jpg|DATASET\pill-aluminium\GABAPENTIN GPO_1140507_ST-GABAPENTIN\image_000631.jpg
25.75730|12.99750|GABAPENTIN GPO_1140507_ST-GABAPENTIN|image_000632.jpg|DATASET\pill-aluminium\GABAPENTIN GPO_1140507_ST-GABAPENTIN\image_000632.jpg
25.63873|13.60280|GABAPENTIN GPO_1140507_ST-GABAPENTIN|image_000633.jpg|DATASET\pill-aluminium\GABAPENTIN GPO_1140507_ST-GABAPENTIN\image_000633.jpg
25.25221|13.16702|GABAPENTIN GPO_1140507_ST-GABAPENTIN|image_000634.jpg|DATASET\pill-aluminium\GABAPENTIN GPO_1140507_ST-GABAPENTIN\image_000634.jpg
25.87417|13.52810|GABAPENTIN GPO_1140507_ST-GABAPENTIN|image_000635.jpg|DATASET\pill-aluminium\GABAPENTIN GPO_1140507_ST-GABAPENTIN\image_000635.jpg
-15.00970|11.04000|GABUTIN_333680_ST-GABUTIN|image_000525.jpg|DATASET\pill-aluminium\GABUTIN_333680_ST-GABUTIN\image_000525.jpg
-14.42785|10.86075|GABUTIN_333680_ST-GABUTIN|image_000526.jpg|DATASET\pill-aluminium\GABUTIN_333680_ST-GABUTIN\image_000526.jpg
-15.02996|10.72953|GABUTIN_333680_ST-GABUTIN|image_000527.jpg|DATASET\pill-aluminium\GABUTIN_333680_ST-GABUTIN\image_000527.jpg
-14.45555|11.12776|GABUTIN_333680_ST-GABUTIN|image_000528.jpg|DATASET\pill-aluminium\GABUTIN_333680_ST-GABUTIN\image_000528.jpg
-14.91729|11.22791|GABUTIN_333680_ST-GABUTIN|image_000529.jpg|DATASET\pill-aluminium\GABUTIN_333680_ST-GABUTIN\image_000529.jpg
-14.53266|10.72595|GABUTIN_333680_ST-GABUTIN|image_000530.jpg|DATASET\pill-aluminium\GABUTIN_333680_ST-GABUTIN\image_000530.jpg
-15.00269|10.84989|GABUTIN_333680_ST-GABUTIN|image_000531.jpg|DATASET\pill-aluminium\GABUTIN_333680_ST-GABUTIN\image_000531.jpg
-14.41292|10.99957|GABUTIN_333680_ST-GABUTIN|image_000532.jpg|DATASET\pill-aluminium\GABUTIN_333680_ST-GABUTIN\image_000532.jpg
28.14445|-17.68590|GASDROPS 80_334320_WT-GASDROPS-80|image_000418.jpg|DATASET\pill-aluminium\GASDROPS 80_334320_WT-GASDROPS-80\image_000418.jpg
28.47325|-17.21266|GASDROPS 80_334320_WT-GASDROPS-80|image_000419.jpg|DATASET\pill-aluminium\GASDROPS 80_334320_WT-GASDROPS-80\image_000419.jpg
28.41673|-17.93026|GASDROPS 80_334320_WT-GASDROPS-80|image_000420.jpg|DATASET\pill-aluminium\GASDROPS 80_334320_WT-GASDROPS-80\image_000420.jpg
28.50462|-17.17605|GASDROPS 80_334320_WT-GASDROPS-80|image_000421.jpg|DATASET\pill-aluminium\GASDROPS 80_334320_WT-GASDROPS-80\image_000421.jpg
28.49640|-17.94127|GASDROPS 80_334320_WT-GASDROPS-80|image_000422.jpg|DATASET\pill-aluminium\GASDROPS 80_334320_WT-GASDROPS-80\image_000422.jpg
28.55370|-17.35250|GASDROPS 80_334320_WT-GASDROPS-80|image_000423.jpg|DATASET\pill-aluminium\GASDROPS 80_334320_WT-GASDROPS-80\image_000423.jpg
28.05164|-17.60711|GASDROPS 80_334320_WT-GASDROPS-80|image_000424.jpg|DATASET\pill-aluminium\GASDROPS 80_334320_WT-GASDROPS-80\image_000424.jpg
28.46845|-17.20426|GASDROPS 80_334320_WT-GASDROPS-80|image_000425.jpg|DATASET\pill-aluminium\GASDROPS 80_334320_WT-GASDROPS-80\image_000425.jpg
9.43862|37.51308|GASZYM_334694_ST-GASZYM|image_000660.jpg|DATASET\pill-aluminium\GASZYM_334694_ST-GASZYM\image_000660.jpg
10.07120|37.13301|GASZYM_334694_ST-GASZYM|image_000661.jpg|DATASET\pill-aluminium\GASZYM_334694_ST-GASZYM\image_000661.jpg
9.41168|37.16199|GASZYM_334694_ST-GASZYM|image_000662.jpg|DATASET\pill-aluminium\GASZYM_334694_ST-GASZYM\image_000662.jpg
10.15042|37.07273|GASZYM_334694_ST-GASZYM|image_000663.jpg|DATASET\pill-aluminium\GASZYM_334694_ST-GASZYM\image_000663.jpg
9.42537|37.50035|GASZYM_334694_ST-GASZYM|image_000664.jpg|DATASET\pill-aluminium\GASZYM_334694_ST-GASZYM\image_000664.jpg
10.22932|37.15977|GASZYM_334694_ST-GASZYM|image_000665.jpg|DATASET\pill-aluminium\GASZYM_334694_ST-GASZYM\image_000665.jpg
9.42678|37.04500|GASZYM_334694_ST-GASZYM|image_000666.jpg|DATASET\pill-aluminium\GASZYM_334694_ST-GASZYM\image_000666.jpg
10.08364|37.21812|GASZYM_334694_ST-GASZYM|image_000667.jpg|DATASET\pill-aluminium\GASZYM_334694_ST-GASZYM\image_000667.jpg
14.47985|1.84683|GLIPIZIDE MP_1263891_ST-GLIPIZIDE|image_000595.jpg|DATASET\pill-aluminium\GLIPIZIDE MP_1263891_ST-GLIPIZIDE\image_000595.jpg
14.34389|2.37330|GLIPIZIDE MP_1263891_ST-GLIPIZIDE|image_000597.jpg|DATASET\pill-aluminium\GLIPIZIDE MP_1263891_ST-GLIPIZIDE\image_000597.jpg
15.10015|1.99950|GLIPIZIDE MP_1263891_ST-GLIPIZIDE|image_000598.jpg|DATASET\pill-aluminium\GLIPIZIDE MP_1263891_ST-GLIPIZIDE\image_000598.jpg
14.15079|2.37798|GLIPIZIDE MP_1263891_ST-GLIPIZIDE|image_000599.jpg|DATASET\pill-aluminium\GLIPIZIDE MP_1263891_ST-GLIPIZIDE\image_000599.jpg
14.42264|1.85075|GLIPIZIDE MP_1263891_ST-GLIPIZIDE|image_000600.jpg|DATASET\pill-aluminium\GLIPIZIDE MP_1263891_ST-GLIPIZIDE\image_000600.jpg
14.35686|2.30890|GLIPIZIDE MP_1263891_ST-GLIPIZIDE|image_000601.jpg|DATASET\pill-aluminium\GLIPIZIDE MP_1263891_ST-GLIPIZIDE\image_000601.jpg
15.11188|2.01172|GLIPIZIDE MP_1263891_ST-GLIPIZIDE|image_000602.jpg|DATASET\pill-aluminium\GLIPIZIDE MP_1263891_ST-GLIPIZIDE\image_000602.jpg
14.13270|2.32313|GLIPIZIDE MP_1263891_ST-GLIPIZIDE|image_000603.jpg|DATASET\pill-aluminium\GLIPIZIDE MP_1263891_ST-GLIPIZIDE\image_000603.jpg
21.03871|-2.80086|GLUZOLYTE_338092_1A 454-34|image_000001.jpg|DATASET\pill-aluminium\GLUZOLYTE_338092_1A 454-34\image_000001.jpg
21.21467|-3.43457|GLUZOLYTE_338092_1A 454-34|image_000004.jpg|DATASET\pill-aluminium\GLUZOLYTE_338092_1A 454-34\image_000004.jpg
21.30598|-2.67088|GLUZOLYTE_338092_1A 454-34|image_000006.jpg|DATASET\pill-aluminium\GLUZOLYTE_338092_1A 454-34\image_000006.jpg
21.36960|-3.39119|GLUZOLYTE_338092_1A 454-34|image_000008.jpg|DATASET\pill-aluminium\GLUZOLYTE_338092_1A 454-34\image_000008.jpg
20.95986|-2.77651|GLUZOLYTE_338092_1A 454-34|image_000009.jpg|DATASET\pill-aluminium\GLUZOLYTE_338092_1A 454-34\image_000009.jpg
21.36316|-3.32661|GLUZOLYTE_338092_1A 454-34|image_000010.jpg|DATASET\pill-aluminium\GLUZOLYTE_338092_1A 454-34\image_000010.jpg
21.49731|-2.64791|GLUZOLYTE_338092_1A 454-34|image_000011.jpg|DATASET\pill-aluminium\GLUZOLYTE_338092_1A 454-34\image_000011.jpg
21.46570|-3.40738|GLUZOLYTE_338092_1A 454-34|image_000012.jpg|DATASET\pill-aluminium\GLUZOLYTE_338092_1A 454-34\image_000012.jpg
-15.79897|8.63041|GPO DICLOX_767638_ST-DICLOX|image_000496.jpg|DATASET\pill-aluminium\GPO DICLOX_767638_ST-DICLOX\image_000496.jpg
-16.14675|8.29835|GPO DICLOX_767638_ST-DICLOX|image_000497.jpg|DATASET\pill-aluminium\GPO DICLOX_767638_ST-DICLOX\image_000497.jpg
-15.73757|8.59807|GPO DICLOX_767638_ST-DICLOX|image_000498.jpg|DATASET\pill-aluminium\GPO DICLOX_767638_ST-DICLOX\image_000498.jpg
-16.43723|8.64972|GPO DICLOX_767638_ST-DICLOX|image_000499.jpg|DATASET\pill-aluminium\GPO DICLOX_767638_ST-DICLOX\image_000499.jpg
-16.10596|8.91603|GPO DICLOX_767638_ST-DICLOX|image_000500.jpg|DATASET\pill-aluminium\GPO DICLOX_767638_ST-DICLOX\image_000500.jpg
-16.34484|8.47326|GPO DICLOX_767638_ST-DICLOX|image_000501.jpg|DATASET\pill-aluminium\GPO DICLOX_767638_ST-DICLOX\image_000501.jpg
-15.87068|8.40185|GPO DICLOX_767638_ST-DICLOX|image_000502.jpg|DATASET\pill-aluminium\GPO DICLOX_767638_ST-DICLOX\image_000502.jpg
-16.39430|8.53637|GPO DICLOX_767638_ST-DICLOX|image_000503.jpg|DATASET\pill-aluminium\GPO DICLOX_767638_ST-DICLOX\image_000503.jpg
-2.02419|-21.35842|GPO MOX_742102_ST-MOX|image_000608.jpg|DATASET\pill-aluminium\GPO MOX_742102_ST-MOX\image_000608.jpg
-1.58452|-21.12705|GPO MOX_742102_ST-MOX|image_000609.jpg|DATASET\pill-aluminium\GPO MOX_742102_ST-MOX\image_000609.jpg
-1.65109|-21.46579|GPO MOX_742102_ST-MOX|image_000610.jpg|DATASET\pill-aluminium\GPO MOX_742102_ST-MOX\image_000610.jpg
-1.87258|-20.83769|GPO MOX_742102_ST-MOX|image_000611.jpg|DATASET\pill-aluminium\GPO MOX_742102_ST-MOX\image_000611.jpg
-2.14991|-21.34702|GPO MOX_742102_ST-MOX|image_000612.jpg|DATASET\pill-aluminium\GPO MOX_742102_ST-MOX\image_000612.jpg
